"","Site","Plot","Date","Colony","Verified","RED","REDsd","GRN","GRNsd","FSC","FSCsd","SSC","SSCsd","Year","Month","Day","meantemp","mintemp","maxtemp","range"
"30","East","A",2022-05-27,6,"Yes",3.92501423647097,0.281175693051443,1.80013672482781,0.412590634874023,2.76229344014431,0.465748094045598,3.24269244408003,0.328466260855507,2022,"05","27",29.34475,28.754,30.457,1.703
"31","East","A",2022-05-27,1,"Yes",3.9035478925,0.254116117856887,1.8896132478125,0.389204425030199,2.8562639753125,0.476905850547532,3.3320089446875,0.370472469204907,2022,"05","27",29.34475,28.754,30.457,1.703
"32","East","A",2022-05-27,7,"Yes",3.90062087306654,0.270821766759499,1.8056218981095,0.410440619321566,2.74281244880923,0.483953059319825,3.35883107218267,0.415209385194277,2022,"05","27",29.34475,28.754,30.457,1.703
"33","East","A",2022-05-27,3,"Yes",3.90767641235264,0.234108476070653,1.91440621040492,0.378548293520816,2.85356295438237,0.460236911197305,3.36345844976935,0.405407927984038,2022,"05","27",29.34475,28.754,30.457,1.703
"34","East","A",2022-05-27,10,"Yes",3.83814921631644,0.289171361596324,1.9463099394314,0.437862569366539,2.73800476761434,0.480022440823148,3.44881966131026,0.449851264640806,2022,"05","27",29.34475,28.754,30.457,1.703
"35","East","A",2022-05-27,5,"Yes",3.90116999379475,0.290908084757099,1.91885083675418,0.397377743186473,2.81567963961814,0.46171857923152,3.35120180859189,0.36863482053466,2022,"05","27",29.34475,28.754,30.457,1.703
"36","East","A",2022-05-27,4,"Yes",3.86837570307059,0.266375539315076,1.98088673251029,0.409352891028496,2.85929036720481,0.479892529494582,3.31805851946819,0.385004249719218,2022,"05","27",29.34475,28.754,30.457,1.703
"37","East","A",2022-08-22,6,"Yes",3.95331744244779,0.28629597283367,1.78471442229237,0.427551337026327,2.77310641039339,0.489551669608983,3.25160975376396,0.359638345456753,2022,"08","22",29.8127708333333,29.053,30.558,1.505
"38","East","A",2022-08-22,2,"Yes",3.85568129677101,0.278904440584178,1.75218454177964,0.449524703299044,2.79072112127188,0.469909178154115,3.30387601158492,0.332751660045204,2022,"08","22",29.8127708333333,29.053,30.558,1.505
"39","East","A",2022-08-22,7,"Yes",3.86568711890308,0.359183309747673,1.76523575716977,0.444631946318675,2.74148256709232,0.51350257988996,3.44250902156165,0.392605734804807,2022,"08","22",29.8127708333333,29.053,30.558,1.505
"40","East","A",2022-08-22,8,"Yes",3.8408464253012,0.358550309645577,1.86141838240964,0.496146746595224,2.73816574578313,0.51573533755548,3.3797951146988,0.458870401850002,2022,"08","22",29.8127708333333,29.053,30.558,1.505
