FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,P01.R1
18.943407,61.128952,1.366096,0.610580,3.863925,38.719425,4.612889,45017.945312,1.277458,1.786247,0.135481,0.000000,0.587029,1.587929,0.663973,4.653386,69425.000000,,0
12.137596,61.690193,0.604413,1.066974,1.415436,0.000000,0.668686,99998.000000,1.084133,1.790216,0.000000,0.028154,0.150890,0.000000,0.000000,4.999991,69778.000000,,0
15.523540,30.226807,2.207957,1.973593,2.707523,20.284834,1.789422,15883.030273,1.190991,1.480392,0.343991,0.295258,0.432572,1.307171,0.252713,4.200933,70061.000000,,0
16.868052,142.567413,3.709738,1.674470,4.896977,50.221767,6.008814,56856.503906,1.227065,2.154020,0.569343,0.223877,0.689928,1.700892,0.778789,4.754780,70631.000000,,0
163.246964,205.845734,4.801381,3.373610,4.678032,52.395805,4.974690,99998.000000,2.212845,2.313542,0.681366,0.528095,0.670063,1.719297,0.696766,4.999991,71843.000000,,0
37.603111,146.551605,1.486362,1.474027,1.248914,3.429117,0.295835,2475.357178,1.575224,2.165991,0.172125,0.168505,0.096533,0.535182,0.000000,3.393638,72718.000000,,0
53.135902,60.891506,1.708391,1.390766,3.580221,48.445538,1.836295,99998.000000,1.725388,1.784557,0.232587,0.143254,0.553910,1.685254,0.263942,4.999991,74370.000000,,0
39.336170,65.591125,1.924253,1.887248,2.559503,24.660658,0.955040,99998.000000,1.594792,1.816845,0.284262,0.275829,0.408156,1.392005,0.000000,4.999991,74391.000000,,0
736.332031,712.528687,32.305248,16.945145,21.098940,217.230896,20.690140,21288.966797,2.867074,2.852802,1.509273,1.229045,1.324261,2.336922,1.315763,4.328155,74547.000000,,0
63.188892,10942.310547,1.797820,1.585042,5.251607,63.882732,5.146784,70394.789062,1.800641,4.039109,0.254746,0.200041,0.720292,1.805383,0.711536,4.847540,74882.000000,,0
41.642807,880.894653,1.665219,1.511032,4.887726,37.310154,3.834331,99998.000000,1.619540,2.944924,0.221471,0.179274,0.689107,1.571827,0.583690,4.999991,75343.000000,,0
21.512161,780.913696,1.060806,1.048471,2.716774,12.890028,0.912290,99998.000000,1.332684,2.892603,0.025636,0.020557,0.434053,1.110254,0.000000,4.999991,75365.000000,,0
