Year,Month,Day,Site,Plot,Date,meantemp,mintemp,maxtemp,range
2022,03,11,East,EB,2022-03-11,28.2735520833333,28.06,28.754,0.694000000000003
2022,03,11,Luminao,34,2022-03-11,28.56615625,27.998,29.64,1.642
2022,03,11,West,WA,2022-03-11,28.25284375,28.06,28.456,0.396000000000001
2022,03,11,West,WB,2022-03-11,28.2518125,28.06,28.456,0.396000000000001
2022,03,12,East,EA,2022-03-12,28.2146979166667,27.961,28.655,0.694000000000003
2022,03,12,East,EB,2022-03-12,28.16003125,27.862,28.555,0.693000000000001
2022,03,12,Luminao,34,2022-03-12,28.34790625,27.974,29.09,1.116
2022,03,12,West,WA,2022-03-12,28.1816875,27.961,28.456,0.495000000000001
2022,03,12,West,WB,2022-03-12,28.19096875,27.961,28.456,0.495000000000001
2022,03,13,East,EA,2022-03-13,28.2488541666667,27.961,28.754,0.793000000000003
2022,03,13,East,EB,2022-03-13,28.1807083333333,27.862,28.655,0.793000000000003
2022,03,13,Luminao,34,2022-03-13,28.3852916666667,27.825,29.29,1.465
2022,03,13,West,WA,2022-03-13,28.1569375,27.961,28.456,0.495000000000001
2022,03,13,West,WB,2022-03-13,28.1610625,27.961,28.456,0.495000000000001
2022,03,14,East,EA,2022-03-14,28.2425833333333,27.961,28.655,0.694000000000003
2022,03,14,East,EB,2022-03-14,28.1744895833333,27.862,28.655,0.793000000000003
2022,03,14,Luminao,34,2022-03-14,28.2554270833333,27.751,29.04,1.289
2022,03,14,West,WA,2022-03-14,28.21984375,28.06,28.456,0.396000000000001
2022,03,14,West,WB,2022-03-14,28.22190625,28.06,28.456,0.396000000000001
2022,03,15,East,EA,2022-03-15,28.31921875,27.961,28.953,0.992000000000001
2022,03,15,East,EB,2022-03-15,28.2573125,27.862,28.953,1.091
2022,03,15,Luminao,34,2022-03-15,28.3889583333333,27.85,29.389,1.539
2022,03,15,West,WA,2022-03-15,28.2270625,28.06,28.555,0.495000000000001
2022,03,15,West,WB,2022-03-15,28.2312083333333,27.961,28.655,0.694000000000003
2022,03,16,East,EA,2022-03-16,28.390375,27.961,28.953,0.992000000000001
2022,03,16,East,EB,2022-03-16,28.3274583333333,27.862,28.953,1.091
2022,03,16,Luminao,34,2022-03-16,28.49353125,27.924,29.414,1.49
2022,03,16,West,WA,2022-03-16,28.3055729166667,27.961,28.655,0.694000000000003
2022,03,16,West,WB,2022-03-16,28.3190416666667,27.961,28.754,0.793000000000003
2022,03,17,East,EA,2022-03-17,28.4350104166667,27.961,29.252,1.291
2022,03,17,East,EB,2022-03-17,28.3731041666667,27.862,29.252,1.39
2022,03,17,Luminao,34,2022-03-17,28.5635104166667,27.974,29.665,1.691
2022,03,17,West,WA,2022-03-17,28.3241666666667,27.961,28.853,0.892000000000003
2022,03,17,West,WB,2022-03-17,28.3190104166667,27.862,28.853,0.991000000000003
2022,03,18,East,EA,2022-03-18,28.382375,27.862,29.252,1.39
2022,03,18,East,EB,2022-03-18,28.32165625,27.665,29.252,1.587
2022,03,18,Luminao,34,2022-03-18,28.4675729166667,27.825,29.49,1.665
2022,03,18,West,WA,2022-03-18,28.2931979166667,27.862,28.754,0.892000000000003
2022,03,18,West,WB,2022-03-18,28.2901145833333,27.862,28.754,0.892000000000003
2022,03,19,East,EA,2022-03-19,28.4814166666667,27.665,29.853,2.188
2022,03,19,East,EB,2022-03-19,28.4311354166667,27.567,29.953,2.386
2022,03,19,Luminao,34,2022-03-19,28.6002708333333,27.505,30.268,2.763
2022,03,19,West,WA,2022-03-19,28.3844166666667,27.665,29.152,1.487
2022,03,19,West,WB,2022-03-19,28.3876458333333,27.665,29.252,1.587
2022,03,20,East,EA,2022-03-20,28.7460104166667,27.961,30.356,2.395
2022,03,20,East,EB,2022-03-20,28.6976354166667,27.862,30.356,2.494
2022,03,20,Luminao,34,2022-03-20,28.9726145833333,27.949,30.925,2.976
2022,03,20,West,WA,2022-03-20,28.51671875,27.961,29.452,1.491
2022,03,20,West,WB,2022-03-20,28.51575,27.961,29.452,1.491
2022,03,21,East,EA,2022-03-21,28.6242083333333,27.961,29.953,1.992
2022,03,21,East,EB,2022-03-21,28.5675,27.862,29.953,2.091
2022,03,21,Luminao,34,2022-03-21,28.7906979166667,27.875,30.243,2.368
2022,03,21,West,WA,2022-03-21,28.5020520833333,28.06,29.252,1.192
2022,03,21,West,WB,2022-03-21,28.50109375,28.06,29.252,1.192
2022,03,22,East,EA,2022-03-22,28.4996979166667,27.862,29.752,1.89
2022,03,22,East,EB,2022-03-22,28.4481875,27.764,29.752,1.988
2022,03,22,Luminao,34,2022-03-22,28.5545,27.751,29.765,2.014
2022,03,22,West,WA,2022-03-22,28.3934479166667,28.06,29.053,0.993000000000002
2022,03,22,West,WB,2022-03-22,28.3924583333333,28.06,29.053,0.993000000000002
2022,03,23,East,EA,2022-03-23,28.45975,28.06,29.152,1.092
2022,03,23,East,EB,2022-03-23,28.4051041666667,27.961,29.252,1.291
2022,03,23,Luminao,34,2022-03-23,28.58803125,27.924,29.765,1.841
2022,03,23,West,WA,2022-03-23,28.3447708333333,28.159,28.754,0.595000000000002
2022,03,23,West,WB,2022-03-23,28.34375,28.06,28.853,0.793000000000003
2022,03,24,East,EA,2022-03-24,28.33971875,28.06,29.053,0.993000000000002
2022,03,24,East,EB,2022-03-24,28.27159375,27.961,28.953,0.992000000000001
2022,03,24,Luminao,34,2022-03-24,28.4907291666667,27.949,29.59,1.641
2022,03,24,West,WA,2022-03-24,28.259125,28.06,28.655,0.595000000000002
2022,03,24,West,WB,2022-03-24,28.2580833333333,27.961,28.655,0.694000000000003
2022,03,25,East,EA,2022-03-25,28.3863645833333,27.764,29.053,1.289
2022,03,25,East,EB,2022-03-25,28.32553125,27.665,28.953,1.288
2022,03,25,Luminao,34,2022-03-25,28.4825729166667,27.875,29.665,1.79
2022,03,25,West,WA,2022-03-25,28.2724583333333,27.862,28.655,0.793000000000003
2022,03,25,West,WB,2022-03-25,28.2714895833333,27.764,28.655,0.891000000000002
2022,03,26,East,EA,2022-03-26,28.27671875,27.862,28.754,0.892000000000003
2022,03,26,East,EB,2022-03-26,28.20559375,27.764,28.754,0.990000000000002
2022,03,26,Luminao,34,2022-03-26,28.4276979166667,27.727,29.365,1.638
2022,03,26,West,WA,2022-03-26,28.26109375,28.06,28.555,0.495000000000001
2022,03,26,West,WB,2022-03-26,28.26109375,28.06,28.555,0.495000000000001
2022,03,27,East,EA,2022-03-27,28.2663333333333,27.961,28.655,0.694000000000003
2022,03,27,East,EB,2022-03-27,28.2002604166667,27.862,28.655,0.793000000000003
2022,03,27,Luminao,34,2022-03-27,28.4422708333333,27.924,29.29,1.366
2022,03,27,West,WA,2022-03-27,28.29615625,28.159,28.555,0.396000000000001
2022,03,27,West,WB,2022-03-27,28.2848125,28.06,28.555,0.495000000000001
2022,03,28,East,EA,2022-03-28,28.3913333333333,27.961,28.853,0.892000000000003
2022,03,28,East,EB,2022-03-28,28.3170625,27.862,28.853,0.991000000000003
2022,03,28,Luminao,34,2022-03-28,28.4666458333333,27.924,29.215,1.291
2022,03,28,West,WA,2022-03-28,28.3725104166667,28.159,28.655,0.496000000000002
2022,03,28,West,WB,2022-03-28,28.3684270833333,28.06,28.655,0.595000000000002
2022,03,29,East,EA,2022-03-29,28.379,27.862,28.953,1.091
2022,03,29,East,EB,2022-03-29,28.3171145833333,27.764,28.953,1.189
2022,03,29,Luminao,34,2022-03-29,28.5236979166667,27.924,29.464,1.54
2022,03,29,West,WA,2022-03-29,28.37471875,27.961,28.754,0.793000000000003
2022,03,29,West,WB,2022-03-29,28.3726770833333,27.862,28.754,0.892000000000003
2022,03,30,East,EA,2022-03-30,28.3015833333333,27.764,28.853,1.089
2022,03,30,East,EB,2022-03-30,28.23259375,27.665,28.853,1.188
2022,03,30,Luminao,34,2022-03-30,28.3085104166667,27.702,29.14,1.438
2022,03,30,West,WA,2022-03-30,28.26834375,27.961,28.655,0.694000000000003
2022,03,30,West,WB,2022-03-30,28.2580416666667,27.862,28.655,0.793000000000003
2022,03,31,East,EA,2022-03-31,28.3708541666667,27.862,29.053,1.191
2022,03,31,East,EB,2022-03-31,28.3069583333333,27.764,29.053,1.289
2022,03,31,Luminao,34,2022-03-31,28.4614375,27.727,29.615,1.888
2022,03,31,West,WA,2022-03-31,28.28903125,27.961,28.754,0.793000000000003
2022,03,31,West,WB,2022-03-31,28.2807916666667,27.862,28.754,0.892000000000003
2022,04,01,East,EA,2022-04-01,28.50565625,27.961,29.552,1.591
2022,04,01,East,EB,2022-04-01,28.4468854166667,27.862,29.652,1.79
2022,04,01,Luminao,34,2022-04-01,28.6779270833333,27.801,30.066,2.265
2022,04,01,West,WA,2022-04-01,28.3987916666667,27.961,29.252,1.291
2022,04,01,West,WB,2022-04-01,28.3967395833333,27.961,29.252,1.291
2022,04,02,East,EA,2022-04-02,28.3564166666667,27.961,29.152,1.191
2022,04,02,East,EB,2022-04-02,28.2944791666667,27.961,29.053,1.092
2022,04,02,Luminao,34,2022-04-02,28.42278125,27.949,29.389,1.44
2022,04,02,West,WA,2022-04-02,28.2705104166667,28.06,28.754,0.694000000000003
2022,04,02,West,WB,2022-04-02,28.2571145833333,28.06,28.655,0.595000000000002
2022,04,03,East,EA,2022-04-03,28.5323020833333,27.862,29.953,2.091
2022,04,03,East,EB,2022-04-03,28.4735833333333,27.764,29.953,2.189
2022,04,03,Luminao,34,2022-04-03,28.48521875,27.579,29.815,2.236
2022,04,03,West,WA,2022-04-03,28.3751666666667,27.961,29.352,1.391
2022,04,03,West,WB,2022-04-03,28.3627604166667,27.961,29.252,1.291
2022,04,04,East,EA,2022-04-04,28.31284375,27.961,28.754,0.793000000000003
2022,04,04,East,EB,2022-04-04,28.2561041666667,27.862,28.754,0.892000000000003
2022,04,04,Luminao,34,2022-04-04,28.316125,27.727,29.065,1.338
2022,04,04,West,WA,2022-04-04,28.27140625,28.06,28.555,0.495000000000001
2022,04,04,West,WB,2022-04-04,28.24871875,28.06,28.555,0.495000000000001
2022,04,05,East,EA,2022-04-05,28.382125,28.06,28.953,0.893000000000001
2022,04,05,East,EB,2022-04-05,28.3315520833333,27.961,28.953,0.992000000000001
2022,04,05,Luminao,34,2022-04-05,28.5512083333333,27.653,30.041,2.388
2022,04,05,West,WA,2022-04-05,28.3283125,28.06,28.754,0.694000000000003
2022,04,05,West,WB,2022-04-05,28.3231458333333,28.06,28.754,0.694000000000003
2022,04,06,East,EA,2022-04-06,28.42871875,28.06,29.252,1.192
2022,04,06,East,EB,2022-04-06,28.3678333333333,27.961,29.252,1.291
2022,04,06,Luminao,34,2022-04-06,28.5143125,27.85,29.79,1.94
2022,04,06,West,WA,2022-04-06,28.3252083333333,28.06,28.754,0.694000000000003
2022,04,06,West,WB,2022-04-06,28.3221145833333,28.06,28.754,0.694000000000003
2022,04,07,East,EA,2022-04-07,28.4071354166667,28.06,29.252,1.192
2022,04,07,East,EB,2022-04-07,28.3451979166667,27.961,29.252,1.291
2022,04,07,Luminao,34,2022-04-07,28.38834375,27.677,29.389,1.712
2022,04,07,West,WA,2022-04-07,28.3117708333333,28.06,28.754,0.694000000000003
2022,04,07,West,WB,2022-04-07,28.3086875,28.06,28.754,0.694000000000003
2022,04,08,East,EA,2022-04-08,28.3614583333333,28.06,28.953,0.893000000000001
2022,04,08,East,EB,2022-04-08,28.2964375,27.961,28.953,0.992000000000001
2022,04,08,Luminao,34,2022-04-08,28.4179166666667,27.653,29.49,1.837
2022,04,08,West,WA,2022-04-08,28.32509375,28.159,28.655,0.496000000000002
2022,04,08,West,WB,2022-04-08,28.3168333333333,28.06,28.655,0.595000000000002
2022,04,09,East,EA,2022-04-09,28.1899375,28.06,28.555,0.495000000000001
2022,04,09,East,EB,2022-04-09,28.11775,27.961,28.456,0.495000000000001
2022,04,09,Luminao,34,2022-04-09,28.046625,27.628,28.617,0.989000000000001
2022,04,09,West,WA,2022-04-09,28.16415625,28.06,28.357,0.297000000000001
2022,04,09,West,WB,2022-04-09,28.15178125,28.06,28.357,0.297000000000001
2022,04,10,East,EA,2022-04-10,28.10546875,27.764,28.456,0.692
2022,04,10,East,EB,2022-04-10,28.0333645833333,27.665,28.456,0.791
2022,04,10,Luminao,34,2022-04-10,27.9629375,27.653,28.568,0.915000000000003
2022,04,10,West,WA,2022-04-10,28.097125,27.862,28.258,0.396000000000001
2022,04,10,West,WB,2022-04-10,28.07446875,27.764,28.258,0.494
2022,04,11,East,EA,2022-04-11,28.1312708333333,27.764,28.655,0.891000000000002
2022,04,11,East,EB,2022-04-11,28.0653645833333,27.665,28.655,0.990000000000002
2022,04,11,Luminao,34,2022-04-11,28.04103125,27.653,28.667,1.014
2022,04,11,West,WA,2022-04-11,28.0878958333333,27.764,28.456,0.692
2022,04,11,West,WB,2022-04-11,28.06521875,27.764,28.456,0.692
2022,04,12,East,EA,2022-04-12,27.98065625,27.764,28.456,0.692
2022,04,12,East,EB,2022-04-12,27.8985520833333,27.665,28.357,0.692
2022,04,12,Luminao,34,2022-04-12,28.0908333333333,27.801,28.642,0.841000000000001
2022,04,12,West,WA,2022-04-12,28.0466145833333,27.764,28.258,0.494
2022,04,12,West,WB,2022-04-12,28.0321770833333,27.764,28.357,0.593
2022,04,13,East,EA,2022-04-13,28.1819479166667,27.665,28.853,1.188
2022,04,13,East,EB,2022-04-13,28.12009375,27.567,28.754,1.187
2022,04,13,Luminao,34,2022-04-13,28.2876875,27.85,28.941,1.091
2022,04,13,West,WA,2022-04-13,28.1488229166667,27.764,28.655,0.891000000000002
2022,04,13,West,WB,2022-04-13,28.14875,27.764,28.555,0.791
2022,04,14,East,EA,2022-04-14,28.2262604166667,27.862,28.953,1.091
2022,04,14,East,EB,2022-04-14,28.1624166666667,27.764,28.853,1.089
2022,04,14,Luminao,34,2022-04-14,28.31153125,27.924,28.941,1.017
2022,04,14,West,WA,2022-04-14,28.178625,27.862,28.655,0.793000000000003
2022,04,14,West,WB,2022-04-14,28.1693125,27.862,28.555,0.693000000000001
2022,04,15,East,EA,2022-04-15,28.2851354166667,27.764,28.953,1.189
2022,04,15,East,EB,2022-04-15,28.2232708333333,27.665,28.853,1.188
2022,04,15,Luminao,34,2022-04-15,28.4231354166667,27.974,29.34,1.366
2022,04,15,West,WA,2022-04-15,28.3624791666667,27.961,28.853,0.892000000000003
2022,04,15,West,WB,2022-04-15,28.3542083333333,27.961,28.853,0.892000000000003
2022,04,16,East,EA,2022-04-16,28.32503125,28.06,28.555,0.495000000000001
2022,04,16,East,EB,2022-04-16,28.26109375,28.06,28.456,0.396000000000001
2022,04,16,Luminao,34,2022-04-16,28.3429791666667,28.048,28.791,0.743000000000002
2022,04,16,West,WA,2022-04-16,28.3013125,28.06,28.555,0.495000000000001
2022,04,16,West,WB,2022-04-16,28.30234375,28.06,28.555,0.495000000000001
2022,04,17,East,EA,2022-04-17,28.4338541666667,28.159,29.252,1.093
2022,04,17,East,EB,2022-04-17,28.3771145833333,28.06,29.252,1.192
2022,04,17,Luminao,34,2022-04-17,28.6010208333333,28.122,29.59,1.468
2022,04,17,West,WA,2022-04-17,28.3644375,28.159,28.853,0.694000000000003
2022,04,17,West,WB,2022-04-17,28.36134375,28.159,28.853,0.694000000000003
2022,04,18,East,EA,2022-04-18,28.42996875,28.159,29.752,1.593
2022,04,18,East,EB,2022-04-18,28.37428125,28.06,29.752,1.692
2022,04,18,Luminao,34,2022-04-18,28.5761041666667,28.196,29.59,1.394
2022,04,18,West,WA,2022-04-18,28.37284375,28.159,29.352,1.193
2022,04,18,West,WB,2022-04-18,28.3708020833333,28.159,29.352,1.193
2022,04,19,East,EA,2022-04-19,28.4932916666667,28.159,29.752,1.593
2022,04,19,East,EB,2022-04-19,28.4345520833333,28.06,29.752,1.692
2022,04,19,Luminao,34,2022-04-19,28.6678125,28.023,30.268,2.245
2022,04,19,West,WA,2022-04-19,28.3728958333333,28.159,29.053,0.894000000000002
2022,04,19,West,WB,2022-04-19,28.3770520833333,28.159,29.152,0.993000000000002
2022,04,20,East,EA,2022-04-20,28.4569895833333,28.06,29.552,1.492
2022,04,20,East,EB,2022-04-20,28.42096875,27.961,29.552,1.591
2022,04,20,Luminao,34,2022-04-20,28.6391145833333,27.875,29.865,1.99
2022,04,20,West,WA,2022-04-20,28.28496875,28.06,28.953,0.893000000000001
2022,04,20,West,WB,2022-04-20,28.2746145833333,28.06,28.853,0.793000000000003
2022,04,21,East,EA,2022-04-21,28.5374791666667,28.06,29.352,1.292
2022,04,21,East,EB,2022-04-21,28.4807291666667,28.06,29.452,1.392
2022,04,21,Luminao,34,2022-04-21,28.7287916666667,27.974,29.916,1.942
2022,04,21,West,WA,2022-04-21,28.3623854166667,28.06,28.953,0.893000000000001
2022,04,21,West,WB,2022-04-21,28.35,28.06,28.953,0.893000000000001
2022,04,22,East,EA,2022-04-22,28.4918333333333,28.06,29.352,1.292
2022,04,22,East,EB,2022-04-22,28.4495416666667,28.06,29.352,1.292
2022,04,22,Luminao,34,2022-04-22,28.7274583333333,27.949,29.941,1.992
2022,04,22,West,WA,2022-04-22,28.3633645833333,28.06,28.853,0.793000000000003
2022,04,22,West,WB,2022-04-22,28.35615625,28.06,28.853,0.793000000000003
2022,04,23,East,EA,2022-04-23,28.5166458333333,28.06,29.252,1.192
2022,04,23,East,EB,2022-04-23,28.4732916666667,27.961,29.252,1.291
2022,04,23,Luminao,34,2022-04-23,28.7894583333333,27.974,29.89,1.916
2022,04,23,West,WA,2022-04-23,28.4037395833333,28.06,28.853,0.793000000000003
2022,04,23,West,WB,2022-04-23,28.4047916666667,28.06,28.953,0.893000000000001
2022,04,24,East,EA,2022-04-24,28.5840104166667,27.862,29.352,1.49
2022,04,24,East,EB,2022-04-24,28.5189479166667,27.764,29.352,1.588
2022,04,24,Luminao,34,2022-04-24,28.8818125,28.072,30.066,1.994
2022,04,24,West,WA,2022-04-24,28.465625,27.961,28.853,0.892000000000003
2022,04,24,West,WB,2022-04-24,28.4584791666667,27.665,28.953,1.288
2022,04,25,East,EA,2022-04-25,28.3201354166667,27.764,29.053,1.289
2022,04,25,East,EB,2022-04-25,28.2438125,27.665,29.053,1.388
2022,04,25,Luminao,34,2022-04-25,28.3028333333333,27.85,29.265,1.415
2022,04,25,West,WA,2022-04-25,28.32409375,27.862,28.754,0.892000000000003
2022,04,25,West,WB,2022-04-25,28.3117291666667,27.764,28.853,1.089
2022,04,26,East,EA,2022-04-26,28.5831875,27.764,29.452,1.688
2022,04,26,East,EB,2022-04-26,28.5139583333333,27.665,29.452,1.787
2022,04,26,Luminao,34,2022-04-26,28.66015625,27.875,29.79,1.915
2022,04,26,West,WA,2022-04-26,28.42946875,28.06,28.853,0.793000000000003
2022,04,26,West,WB,2022-04-26,28.4181354166667,27.961,28.853,0.892000000000003
2022,04,27,East,EA,2022-04-27,28.5458020833333,27.961,29.352,1.391
2022,04,27,East,EB,2022-04-27,28.4796770833333,27.862,29.352,1.49
2022,04,27,Luminao,34,2022-04-27,28.6707395833333,27.899,29.79,1.891
2022,04,27,West,WA,2022-04-27,28.4883125,28.159,28.953,0.794
2022,04,27,West,WB,2022-04-27,28.4811145833333,28.159,28.953,0.794
2022,04,28,East,EA,2022-04-28,28.60246875,28.159,29.352,1.193
2022,04,28,East,EB,2022-04-28,28.5374166666667,28.159,29.452,1.293
2022,04,28,Luminao,34,2022-04-28,28.7125520833333,28.023,30.041,2.018
2022,04,28,West,WA,2022-04-28,28.5089895833333,28.258,29.053,0.795000000000002
2022,04,28,West,WB,2022-04-28,28.4862604166667,28.258,28.953,0.695
2022,04,29,East,EA,2022-04-29,28.73753125,28.159,29.752,1.593
2022,04,29,East,EB,2022-04-29,28.6911145833333,28.06,29.752,1.692
2022,04,29,Luminao,34,2022-04-29,28.81090625,28.072,30.192,2.12
2022,04,29,West,WA,2022-04-29,28.5785208333333,28.258,29.352,1.094
2022,04,29,West,WB,2022-04-29,28.5640208333333,28.258,29.352,1.094
2022,04,30,East,EA,2022-04-30,28.9016041666667,28.159,30.457,2.298
2022,04,30,East,EB,2022-04-30,28.8635208333333,28.06,30.457,2.397
2022,04,30,Luminao,34,2022-04-30,28.9288541666667,27.825,30.596,2.771
2022,04,30,West,WA,2022-04-30,28.6834375,28.258,29.652,1.394
2022,04,30,West,WB,2022-04-30,28.6699895833333,28.258,29.652,1.394
2022,05,01,East,EA,2022-05-01,29.1143958333333,28.159,31.064,2.905
2022,05,01,East,EB,2022-05-01,29.0554270833333,28.06,31.064,3.004
2022,05,01,Luminao,34,2022-05-01,29.1084895833333,28.048,31.586,3.538
2022,05,01,West,WA,2022-05-01,28.8655520833333,28.258,30.76,2.502
2022,05,01,West,WB,2022-05-01,28.9014166666667,28.258,31.064,2.806
2022,05,02,East,EA,2022-05-02,28.8739270833333,28.06,30.659,2.599
2022,05,02,East,EB,2022-05-02,28.8224166666667,27.961,30.659,2.698
2022,05,02,Luminao,34,2022-05-02,28.70765625,27.949,30.041,2.092
2022,05,02,West,WA,2022-05-02,28.7064166666667,28.258,29.853,1.595
2022,05,02,West,WB,2022-05-02,28.7085208333333,28.258,29.953,1.695
2022,05,03,East,EA,2022-05-03,28.658125,28.357,29.352,0.995000000000001
2022,05,03,East,EB,2022-05-03,28.609625,28.258,29.352,1.094
2022,05,03,Luminao,34,2022-05-03,28.7995416666667,28.072,29.765,1.693
2022,05,03,West,WA,2022-05-03,28.5813229166667,28.357,29.053,0.696000000000002
2022,05,03,West,WB,2022-05-03,28.5709479166667,28.357,29.053,0.696000000000002
2022,05,04,East,EA,2022-05-04,28.7009270833333,28.258,29.752,1.494
2022,05,04,East,EB,2022-05-04,28.6472708333333,28.159,29.752,1.593
2022,05,04,Luminao,34,2022-05-04,28.8471979166667,28.27,29.916,1.646
2022,05,04,West,WA,2022-05-04,28.5876041666667,28.357,29.252,0.895
2022,05,04,West,WB,2022-05-04,28.5741666666667,28.357,29.252,0.895
2022,05,05,East,EA,2022-05-05,28.7294791666667,28.159,29.853,1.694
2022,05,05,East,EB,2022-05-05,28.676875,28.06,29.953,1.893
2022,05,05,Luminao,34,2022-05-05,28.88434375,28.072,30.369,2.297
2022,05,05,West,WA,2022-05-05,28.5930625,28.258,29.452,1.194
2022,05,05,West,WB,2022-05-05,28.58271875,28.258,29.452,1.194
2022,05,06,East,EA,2022-05-06,28.6647604166667,28.258,29.652,1.394
2022,05,06,East,EB,2022-05-06,28.6173645833333,28.159,29.652,1.493
2022,05,06,Luminao,34,2022-05-06,28.8866875,28.122,30.318,2.196
2022,05,06,West,WA,2022-05-06,28.5431666666667,28.258,29.152,0.894000000000002
2022,05,06,West,WB,2022-05-06,28.53078125,28.258,29.152,0.894000000000002
2022,05,07,East,EA,2022-05-07,28.76534375,28.258,29.853,1.595
2022,05,07,East,EB,2022-05-07,28.7158541666667,28.258,29.853,1.595
2022,05,07,Luminao,34,2022-05-07,28.9735520833333,27.974,30.495,2.521
2022,05,07,West,WA,2022-05-07,28.6114583333333,28.357,29.252,0.895
2022,05,07,West,WB,2022-05-07,28.6073333333333,28.357,29.252,0.895
2022,05,08,East,EA,2022-05-08,28.7703645833333,28.258,29.652,1.394
2022,05,08,East,EB,2022-05-08,28.7156041666667,28.258,29.652,1.394
2022,05,08,Luminao,34,2022-05-08,28.9119270833333,28.072,30.293,2.221
2022,05,08,West,WA,2022-05-08,28.6381354166667,28.456,28.953,0.497
2022,05,08,West,WB,2022-05-08,28.6391979166667,28.357,29.053,0.696000000000002
2022,05,09,East,EA,2022-05-09,28.5691354166667,28.258,29.053,0.795000000000002
2022,05,09,East,EB,2022-05-09,28.50715625,28.159,29.053,0.894000000000002
2022,05,09,Luminao,34,2022-05-09,28.58671875,27.998,29.19,1.192
2022,05,09,West,WA,2022-05-09,28.5140729166667,28.258,28.754,0.496000000000002
2022,05,09,West,WB,2022-05-09,28.5058125,28.258,28.754,0.496000000000002
2022,05,10,East,EA,2022-05-10,28.7819895833333,28.258,29.652,1.394
2022,05,10,East,EB,2022-05-10,28.7396458333333,28.159,29.652,1.493
2022,05,10,Luminao,34,2022-05-10,28.92009375,27.998,30.167,2.169
2022,05,10,West,WA,2022-05-10,28.5959895833333,28.258,29.053,0.795000000000002
2022,05,10,West,WB,2022-05-10,28.5960208333333,28.258,29.152,0.894000000000002
2022,05,11,East,EA,2022-05-11,28.9142291666667,28.06,29.953,1.893
2022,05,11,East,EB,2022-05-11,28.8667604166667,28.06,30.054,1.994
2022,05,11,Luminao,34,2022-05-11,29.0488541666667,28.394,30.192,1.798
2022,05,11,West,WA,2022-05-11,28.6683645833333,28.357,29.252,0.895
2022,05,11,West,WB,2022-05-11,28.6756770833333,28.357,29.252,0.895
2022,05,12,East,EA,2022-05-12,28.89990625,28.456,29.853,1.397
2022,05,12,East,EB,2022-05-12,28.8472083333333,28.357,29.853,1.496
2022,05,12,Luminao,34,2022-05-12,28.9859583333333,28.345,30.217,1.872
2022,05,12,West,WA,2022-05-12,28.7323020833333,28.456,29.252,0.795999999999999
2022,05,12,West,WB,2022-05-12,28.7323541666667,28.456,29.352,0.896000000000001
2022,05,13,East,EA,2022-05-13,28.9958020833333,28.456,30.255,1.799
2022,05,13,East,EB,2022-05-13,28.9524791666667,28.357,30.255,1.898
2022,05,13,Luminao,34,2022-05-13,29.0739479166667,28.369,30.243,1.874
2022,05,13,West,WA,2022-05-13,28.8092291666667,28.456,29.552,1.096
2022,05,13,West,WB,2022-05-13,28.81446875,28.456,29.552,1.096
2022,05,14,East,EA,2022-05-14,29.2346979166667,28.357,30.76,2.403
2022,05,14,East,EB,2022-05-14,29.1967083333333,28.357,30.862,2.505
2022,05,14,Luminao,34,2022-05-14,29.5005208333333,28.369,31.586,3.217
2022,05,14,West,WA,2022-05-14,29.2041354166667,28.456,30.862,2.406
2022,05,14,West,WB,2022-05-14,29.1989375,28.456,30.76,2.304
2022,05,15,East,EA,2022-05-15,29.2731770833333,28.456,30.356,1.9
2022,05,15,East,EB,2022-05-15,29.223375,28.456,30.356,1.9
2022,05,15,Luminao,34,2022-05-15,29.358875,28.667,30.722,2.055
2022,05,15,West,WA,2022-05-15,29.0479583333333,28.655,29.853,1.198
2022,05,15,West,WB,2022-05-15,29.0531770833333,28.655,29.953,1.298
2022,05,16,East,EA,2022-05-16,29.2119895833333,28.456,30.963,2.507
2022,05,16,East,EB,2022-05-16,29.1738229166667,28.357,31.064,2.707
2022,05,16,Luminao,34,2022-05-16,29.5397916666667,28.593,32.021,3.428
2022,05,16,West,WA,2022-05-16,29.1715416666667,28.655,30.963,2.308
2022,05,16,West,WB,2022-05-16,29.1084895833333,28.655,30.963,2.308
2022,05,17,East,EA,2022-05-17,29.5879166666667,28.456,31.88,3.424
2022,05,17,East,EB,2022-05-17,29.6207604166667,28.357,32.188,3.831
2022,05,17,Luminao,34,2022-05-17,29.5803229166667,28.568,32.33,3.762
2022,05,17,West,WA,2022-05-17,29.5331354166667,28.555,32.291,3.736
2022,05,17,West,WB,2022-05-17,29.5528125,28.555,32.291,3.736
2022,05,18,East,EA,2022-05-18,29.33640625,28.357,31.166,2.809
2022,05,18,East,EB,2022-05-18,29.2971458333333,28.258,31.166,2.908
2022,05,18,Luminao,34,2022-05-18,29.4809895833333,28.369,31.714,3.345
2022,05,18,West,WA,2022-05-18,29.139375,28.555,30.356,1.801
2022,05,18,West,WB,2022-05-18,29.1258020833333,28.555,30.255,1.7
2022,05,19,East,EA,2022-05-19,29.6688541666667,28.456,32.086,3.63
2022,05,19,East,EB,2022-05-19,29.6795416666667,28.456,32.188,3.732
2022,05,19,Luminao,34,2022-05-19,29.5193229166667,28.593,31.74,3.147
2022,05,19,West,WA,2022-05-19,29.3417916666667,28.555,30.963,2.408
2022,05,19,West,WB,2022-05-19,29.3743541666667,28.555,31.064,2.509
